step,time_s,ncon,A_heel_n,A_mid_n,A_toe_n,U_heel_n,U_mid_n,U_toe_n,A_total_n,U_total_n,A_heel,A_mid,A_toe,U_heel,U_mid,U_toe,A_contact,U_contact
908,9.08,3,386.61254015412226,136.78929483848248,85.75550138691338,0.0,1.1887659677973617,177.0131735299199,609.1573363795181,178.20193949771726,40,14,9,0,0,18,1,1
909,9.09,3,350.5660772559066,128.2616917511081,81.01342291800789,0.0,1.8304757823582327,221.86389553060363,559.8411919250226,223.69437131296186,36,13,8,0,0,23,1,1
910,9.1,6,338.5290625243226,118.82654433601158,93.98908571365953,0.0,2.7646099283158634,291.95790718432096,551.3446925739937,294.7225171126368,35,12,10,0,0,30,1,1
911,9.11,7,322.6345191170671,109.11997189699719,108.75847829062963,0.0,3.815680918722107,345.47857316394476,540.5129693046939,349.29425408266684,33,11,11,0,0,35,1,1
912,9.120000000000001,8,296.37895078610444,101.6619286691612,115.78167195056952,0.0,4.6150328202648225,382.0776464447979,513.8225514058352,386.69267926506274,30,10,12,0,0,39,1,1
913,9.13,8,268.1827233397643,92.88348113905421,113.82903772497096,0.0,4.703649643234211,382.8467333823205,474.8952422037895,387.5503830255547,27,10,12,0,0,39,1,1
914,9.14,8,247.08518552713994,84.74821839916362,104.10555064001306,0.0,3.658511065333553,333.36050782167393,435.9389545663166,337.01901888700746,25,9,11,0,0,34,1,1
915,9.15,8,219.14141565072626,74.25366776260148,88.66911119147912,0.0,3.0074871365331166,306.5624583759825,382.06419460480686,309.56994551251563,22,8,9,0,0,31,1,1
916,9.16,8,162.34650000257153,56.87142483168618,74.08697692317261,0.0,2.4838896426304418,300.2824673044205,293.30490175743034,302.76635694705095,17,6,8,0,0,31,1,1
917,9.17,7,126.7078472565611,45.207116098693035,72.04417210165568,0.0,2.2851305268754754,333.95062566971603,243.95913545690982,336.2357561965915,13,5,7,0,0,34,1,1
918,9.18,7,128.90901384508453,44.29534192264825,77.32849501328475,0.0,2.1412747514845942,376.12861357208124,250.53285078101754,378.26988832356585,13,5,8,0,0,39,1,1
919,9.19,7,125.4294992514142,42.092314900028995,78.56998041339281,0.0,1.9047120759800125,404.5693073347311,246.09179456483602,406.4740194107111,13,4,8,0,0,41,1,1
920,9.200000000000001,7,119.1851528982323,41.1654405098929,76.38301130295238,0.0,1.7093492066642568,428.28065071486736,236.7336047110776,429.98999992153165,12,4,8,0,0,44,1,1
921,9.21,6,113.9607597041343,44.32476554913245,70.51678587688693,0.0,1.6009333943549973,456.49310245798773,228.8023111301537,458.09403585234276,12,5,7,0,0,47,1,1
922,9.22,4,116.64720001881203,31.311516372621877,0.0,0.0,1.5865568676509196,493.78675860620564,147.9587163914339,495.37331547385656,12,3,0,0,0,51,1,1
923,9.23,2,124.94623529183455,33.52600974104375,0.0,0.0,1.5714321600879628,519.1672300300042,158.4722450328783,520.7386621900922,13,3,0,0,0,53,1,1
924,9.24,2,135.8705627757214,36.444259576353126,0.0,0.0,1.7177179420536397,572.2674983806743,172.31482235207451,573.985216322728,14,4,0,0,0,59,1,1
925,9.25,2,0.0,0.0,0.0,0.0,1.9812668295274498,642.7750631894523,0.0,644.7563300189798,0,0,0,0,0,66,0,1
926,9.26,3,0.0,0.0,0.0,0.0,2.2984531177905634,705.2468626733838,0.0,707.5453157911744,0,0,0,0,0,72,0,1
927,9.27,3,0.0,0.0,0.0,0.0,2.500395109921044,734.0731789345368,0.0,736.5735740444579,0,0,0,0,0,75,0,1
928,9.28,3,0.0,0.0,0.0,0.0,2.6768286547124287,751.1899185905095,0.0,753.8667472452219,0,0,0,0,0,77,0,1
929,9.290000000000001,3,0.0,0.0,0.0,0.0,2.833069663249073,760.3271906137187,0.0,763.1602602769677,0,0,0,0,0,78,0,1
930,9.3,3,0.0,0.0,0.0,0.0,2.9288014751880294,761.0160820402009,0.0,763.9448835153889,0,0,0,0,0,78,0,1
931,9.31,1,0.0,0.0,0.0,0.0,2.9890606460878284,701.4558873640633,0.0,704.4449480101512,0,0,0,0,0,72,0,1
932,9.32,1,0.0,0.0,0.0,0.0,3.034158844583849,719.7591296903905,0.0,722.7932885349744,0,0,0,0,0,74,0,1
933,9.33,1,0.0,0.0,0.0,0.0,2.91026888073533,710.7521978337586,0.0,713.6624667144939,0,0,0,0,0,73,0,1
934,9.34,1,0.0,0.0,0.0,0.0,2.645420264558664,671.534093115301,0.0,674.1795133798596,0,0,0,0,0,69,0,1
935,9.35,1,0.0,0.0,0.0,0.0,2.2897079715978768,610.3950368880681,0.0,612.684744859666,0,0,0,0,0,63,0,1
936,9.36,1,0.0,0.0,0.0,0.0,3.160757367569682,574.6116324665503,0.0,577.77238983412,0,0,0,0,0,59,0,1
937,9.370000000000001,1,0.0,0.0,0.0,0.0,2.66160425819909,506.86530836273323,0.0,509.5269126209323,0,0,0,0,0,52,0,1
938,9.38,1,0.0,0.0,0.0,0.0,1.8517382810194443,370.7271631663353,0.0,372.5789014473547,0,0,0,0,0,38,0,1
939,9.39,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
940,9.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
941,9.41,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
942,9.42,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
943,9.43,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
944,9.44,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
945,9.450000000000001,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
946,9.46,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
947,9.47,1,0.0,0.45582034889606626,47.30048889572567,0.0,0.0,0.0,47.75630924462174,0.0,0,0,5,0,0,0,1,0
948,9.48,1,0.0,0.6633219251491602,68.56805113242636,0.0,0.0,0.0,69.23137305757552,0.0,0,0,7,0,0,0,1,0
949,9.49,1,0.0,0.739741040287999,76.07021594680688,0.0,0.0,0.0,76.80995698709488,0.0,0,0,8,0,0,0,1,0
950,9.5,1,0.0,0.7636227471950356,78.01091614818414,0.0,0.0,0.0,78.77453889537917,0.0,0,0,8,0,0,0,1,0
951,9.51,1,0.0,0.7882060486181269,79.85040313743391,0.0,0.0,0.0,80.63860918605204,0.0,0,0,8,0,0,0,1,0
952,9.52,1,0.0,0.8484222978502329,85.112639405508,0.0,0.0,0.0,85.96106170335824,0.0,0,0,9,0,0,0,1,0
953,9.53,1,0.0,0.9147667120760016,90.79430508288209,0.0,0.0,0.0,91.70907179495809,0.0,0,0,9,0,0,0,1,0
954,9.540000000000001,2,0.0,0.9894434682877581,96.99020386120522,0.0,0.0,0.0,97.97964732949298,0.0,0,0,10,0,0,0,1,0
955,9.55,2,0.0,1.0934480813811287,105.67893030681861,0.0,0.0,0.0,106.77237838819974,0.0,0,0,11,0,0,0,1,0
956,9.56,2,0.0,1.2672164528522345,120.22030368670421,0.0,0.0,0.0,121.48752013955645,0.0,0,0,12,0,0,0,1,0
957,9.57,2,0.0,1.5051158784944487,139.3677388137303,0.0,0.0,0.0,140.87285469222476,0.0,0,0,14,0,0,0,1,0
958,9.58,2,0.0,0.87989023674132,150.8497153237112,399.5612978357731,84.30683864796742,0.0,151.7296055604525,483.8681364837405,0,0,15,41,9,0,1,1
959,9.59,2,0.0,1.0183315520536134,167.35164198168385,359.27949106565524,76.43293398048523,0.0,168.36997353373746,435.7124250461405,0,0,17,37,8,0,1,1
960,9.6,2,0.0,1.175849463676011,182.99137797220197,320.22950646792924,68.30241563743162,0.0,184.16722743587798,388.5319221053609,0,0,19,33,7,0,1,1
961,9.61,2,0.0,1.3841335598228295,200.45836079772855,298.34459160152966,63.64708245534947,0.0,201.84249435755137,361.9916740568791,0,0,21,31,7,0,1,1
962,9.620000000000001,2,0.0,1.650519249355219,217.99741829909397,379.7762003515567,100.01687790264945,0.0,219.6479375484492,479.7930782542062,0,0,22,39,10,0,1,1
963,9.63,2,0.0,1.2442717347279395,225.34525790201752,378.2810985623302,99.5375741095269,0.0,226.58952963674545,477.81867267185714,0,0,23,39,10,0,1,1
964,9.64,3,0.0,1.4981416390944386,233.9141300040981,380.2832299454239,99.93196257922565,0.0,235.41227164319253,480.2151925246495,0,0,24,39,10,0,1,1
965,9.65,3,0.0,1.8073229427575719,238.53849977909317,391.962793411849,102.90114065082072,0.0,240.34582272185074,494.8639340626697,0,0,24,40,11,0,1,1
966,9.66,5,0.0,2.1653926006891115,253.80289871133812,629.4787999332343,226.85099252083512,150.3640736502288,255.96829131202722,1006.6938661042982,0,0,26,64,23,15,1,1
967,9.67,5,0.0,2.6551956314492653,254.01301502734813,623.6808901544813,217.34718593452556,131.07310354873363,256.6682106587974,972.1011796377404,0,0,26,64,22,13,1,1
968,9.68,5,0.0,2.662031490956921,222.06724578232206,632.0546619316773,219.22257789268193,117.30493734033838,224.729277273279,968.5821771646976,0,0,23,65,22,12,1,1
969,9.69,5,0.0,1.9837355259172877,156.95897150784117,640.8074364718216,217.8561577060088,108.42028482956049,158.94270703375847,967.0838790073909,0,0,16,66,22,11,1,1
970,9.700000000000001,5,0.0,0.9516138401405125,78.28992118121917,640.6516398193558,214.69258429315607,101.05561064667113,79.24153502135968,956.3998347591829,0,0,8,66,22,10,1,1
971,9.71,6,0.0,0.18305678760670285,17.02166738938796,644.4201707578774,197.3930697386601,110.25945416721919,17.204724176994663,952.0726946637567,0,0,2,66,20,11,0,1
972,9.72,7,0.0,0.11441231481680035,12.505022003534172,610.2729094635565,186.48953446707688,108.38712459643232,12.619434318350972,905.1495685270656,0,0,1,62,19,11,0,1
973,9.73,7,0.0,0.3596038373170735,47.584863170481015,551.4849866222103,172.16730119455625,108.1425695770026,47.94446700779809,831.7948573937691,0,0,5,56,18,11,1,1
974,9.74,8,0.0,0.5370303734331502,88.41383263393331,471.94763377385885,151.42861662310963,105.58447876697468,88.95086300736646,728.9607291639433,0,0,9,48,16,11,1,1
975,9.75,8,0.0,0.6880183396891049,139.41930407088827,391.5549900334598,125.51671285312281,100.92073618775413,140.10732241057738,617.9924390743367,0,0,14,40,13,10,1,1
976,9.76,8,0.0,0.786566961741667,193.339320978598,321.15168102288123,101.17505914155122,93.05774415306534,194.12588794033968,515.3844843174978,0,0,20,33,10,10,1,1
977,9.77,7,0.0,0.8513632176976635,244.32949253240588,266.52164314633154,84.20703833364507,84.37744288083339,245.18085575010355,435.10612436081,0,0,25,27,9,9,1,1
978,9.78,7,0.0,0.9184862333929693,292.2860643349059,218.1445977366564,69.01927472566459,73.34171953524182,293.2045505682989,360.5055919975629,0,0,30,22,7,8,1,1
979,9.790000000000001,5,0.0,0.9506203124150127,324.3290468465666,186.98923567113917,58.669024465095326,63.85831097983592,325.2796671589816,309.5165711160704,0,0,33,19,6,7,1,1
980,9.8,5,0.0,1.0546984242806168,363.1139561055731,168.88857104142434,51.918563478110386,55.38581064905463,364.1686545298537,276.19294516858935,0,0,37,17,5,6,1,1
981,9.81,5,0.0,1.1842663375628302,400.2032122512401,149.94350284188468,44.72491827809671,43.43647183399163,401.3874785888029,238.10489295397304,0,0,41,15,5,4,1,1
982,9.82,4,0.0,1.4695571608253437,464.4265302514334,138.17208032873958,37.082749027207505,0.0,465.89608741225874,175.2548293559471,0,0,48,14,4,0,1,1
983,9.83,4,0.0,1.7267270768023226,520.6944614281499,131.8338564106983,35.3670246370207,0.0,522.4211885049523,167.200881047719,0,0,53,13,4,0,1,1
984,9.84,4,0.0,2.0357585752349783,587.7718007913721,127.93907866691411,34.31037496656885,0.0,589.807559366607,162.24945363348297,0,0,60,13,4,0,1,1
985,9.85,3,0.0,2.389796082264245,660.1546903599587,0.0,0.0,0.0,662.544486442223,0.0,0,0,68,0,0,0,1,0
986,9.86,3,0.0,2.7141968040614843,724.1478998514253,0.0,0.0,0.0,726.8620966554868,0.0,0,0,74,0,0,0,1,0
987,9.870000000000001,1,0.0,3.0429424655679003,719.7426054354232,0.0,0.0,0.0,722.7855479009911,0.0,0,0,74,0,0,0,1,0
988,9.88,1,0.0,3.192757637728994,748.1608679938914,0.0,0.0,0.0,751.3536256316204,0.0,0,0,77,0,0,0,1,0
989,9.89,1,0.0,3.389810723517148,793.4573943541474,0.0,0.0,0.0,796.8472050776645,0.0,0,0,81,0,0,0,1,0
990,9.9,1,0.0,3.4155693180034086,814.3820746582462,0.0,0.0,0.0,817.7976439762497,0.0,0,0,83,0,0,0,1,0
991,9.91,1,0.0,3.226100257125074,796.5872958614276,0.0,0.0,0.0,799.8133961185526,0.0,0,0,82,0,0,0,1,0
992,9.92,1,0.0,4.660357081707227,785.3801798396471,0.0,0.0,0.0,790.0405369213544,0.0,0,0,80,0,0,0,1,0
993,9.93,1,0.0,4.049161274006643,723.7543686242885,0.0,0.0,0.0,727.8035298982952,0.0,0,0,74,0,0,0,1,0
994,9.94,1,0.0,3.424587502047111,651.70572992721,0.0,0.0,0.0,655.130317429257,0.0,0,0,67,0,0,0,1,0
995,9.950000000000001,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
996,9.96,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
997,9.97,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
998,9.98,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
999,9.99,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
